Environment,SarCategory,Response,date,LocationFindLocationLatitude,LocationFindLocationLongitude
Land,Cat1,SAROP,2011-05-01,-37.01708694,175.8693168
Land,Cat1,SAROP,2018-02-01,-36.849272,174.750848
Land,Cat1,SAROP,2015-01-01,-35.7129374,174.5260474
Marine,Cat1,SAROP,2015-06-01,-41.256966,174.906108
Marine,Cat1,SAROP,2012-09-01,-36.45,175.7591664
Land,Cat1,SAROP,2014-05-01,-36.904822,174.7706422
Land,Cat1,SAROP,2016-10-01,-36.7922433,174.7290466
Land,Cat1,SAROP,2017-06-01,-36.887291,174.932876
Land,Cat1,SAROP,2019-03-01,-36.9222871,174.7846745
Land,Cat1,SAROP,2016-08-01,-39.9441201,175.0196323
Marine,Cat1,SAROP,2017-12-01,-37.646028,176.021704
Marine,Cat1,SAROP,2010-12-01,-41.2593297,174.8749953
Land,Cat1,SAROP,2011-09-01,-41.2141983,173.1063717
Land,Cat1,SAROP,2012-05-01,-45.8850223,170.7184614
Land,Cat1,SAROP,2016-11-01,-40.372082,175.579954
Land,Cat1,SAROP,2014-10-01,-36.919998,174.785856
Marine,Cat1,SAROP,2018-12-01,-40.837405,173.999471
Land,Cat1,SAROP,2012-05-01,-43.6405896,172.6962428
Land,Cat2,SAROP,2016-11-01,-40.890622,172.311333
Land,Cat1,SAROP,2012-08-01,-40.87988749,174.9959054
Land,Cat1,SAROP,2017-03-01,-43.6904904,172.7402771
Land,Cat1,SAROP,2012-12-01,-41.30860111,174.8283979
Land,Cat1,SAROP,2015-10-01,-43.486507,172.536688
Land,Cat1,SAROP,2015-12-01,-38.768992,174.484971
Land,Cat1,SAROP,2017-01-01,-44.803316,168.157234
Land,Cat1,SAROP,2016-01-01,-39.1348297,175.6498405
Land,Cat1,SAROP,2016-04-01,-38.774218,177.103146
Land,Cat2,SAROP,2016-01-01,-35.1706646,174.1213352
Land,Cat1,SAROP,2016-03-01,-43.528513,172.595337
Land,Cat1,SAROP,2013-04-01,-42.98436618,171.1490012
Land,Cat1,SAROP,2013-06-01,-36.88368358,174.739668
Land,Cat1,SAROP,2011-12-01,-41.2066692,174.6816695
Land,Cat1,SAROP,2011-01-01,-36.91006654,174.7592025
Land,Cat1,SAROP,2013-06-01,-45.1578637,170.8262051
Land,Cat1,SAROP,2018-11-01,-43.624679,170.8543412
Land,Cat1,SAROP,2012-04-01,-45.18819983,168.1645886
Marine,Cat1,SAROP,2017-03-01,-36.542114,174.708215
Land,Cat1,SAROP,2016-10-01,-39.3548602,176.9090982
Land,Cat1,SAROP,2015-01-01,-41.2022869,174.9062578
Land,Cat1,SAROP,2013-12-01,-43.4503117,172.3632609
Land,Cat1,SAROP,2015-12-01,-37.3748337,175.9303319
Land,Cat1,SAROP,2010-12-01,-36.381767,174.795184
Land,Cat1,SAROP,2010-12-01,-40.35719311,175.6137779
Marine,Cat1,SAROP,2015-05-01,-37.7389995,176.4196687
Land,Cat1,SAROP,2016-02-01,-39.03931,174.073981
Land,Cat1,SAROP,2017-08-01,-45.77962,170.445422
Land,Cat1,SAROP,2013-02-01,-36.8483325,175.1683293
Land,Cat1,SAROP,2013-04-01,-38.11240571,177.3307505
Land,Cat1,SAROP,2015-12-01,-36.84383,174.7313741
Land,Cat1,SAROP,2016-10-01,-41.2740251,173.2402442
Land,Cat1,SAROP,2017-10-01,-38.6642,175.868657
Land,Cat1,SAROP,2018-10-01,-38.1368541,176.2188161
Land,Cat1,SAROP,2015-04-01,-36.830688,174.684156
Land,Cat1,SAROP,2014-07-01,-42.5789182,171.2261497
Land,Cat1,SAROP,2013-03-01,-45.3522632,170.8538799
Marine,Cat1,SAROP,2015-07-01,-36.833605,175.584449
Land,Cat1,SAROP,2015-02-01,-43.0770005,173.0278356
Land,Cat2,SAROP,2017-06-01,-38.7738373,175.535163
Land,Cat1,SAROP,2011-05-01,-36.47542016,175.3907357
Land,Cat1,SAROP,2014-04-01,-38.9613251,176.4935747
Marine,Cat1,SAROP,2015-04-01,-43.571219,172.764077
Land,Cat1,SAROP,2018-08-01,-37.663506,176.15539
Marine,Cat1,SAROP,2010-11-01,-40.299679,175.227349
Land,Cat1,SAROP,2012-09-01,-41.11506358,175.2323896
Land,Cat1,SAROP,2017-02-01,-43.628356,172.68722
Land,Cat1,SAROP,2012-12-01,-36.90567336,174.9183743
Land,Cat2,SAROP,2017-01-01,-37.9133334,177.9388358
Land,Cat1,SAROP,2018-02-01,-43.578608,172.767533
Land,Cat1,SAROP,2018-01-01,-42.351161,173.567942
Land,Cat1,SAROP,2017-07-01,-37.186635,174.914698
Land,Cat1,SAROP,2014-03-01,-39.329987,175.6005991
Land,Cat1,SAROP,2015-02-01,-43.536228,172.5811674
Marine,Cat1,SAROP,2018-02-01,-36.492761,175.464954
Land,Cat1,SAROP,2014-11-01,-38.0796672,176.2288313
Land,Cat1,SAROP,2014-11-01,-41.256202,173.102088
Marine,Cat1,SAROP,2017-01-01,-37.003,174.603131
Land,Cat1,SAROP,2014-06-01,-41.3056287,173.2200405
Land,Cat1,SAROP,2013-01-01,-38.3533327,177.2888287
Land,Cat1,SAROP,2018-02-01,-44.379053,171.23741
Marine,Cat1,SAROP,2014-12-01,-39.052376,174.079302
Land,Cat1,SAROP,2016-12-01,-41.0816886,176.0808349
Land,Cat1,SAROP,2013-01-01,-39.58217881,176.2717583
Marine,Cat1,SAROP,2016-07-01,-36.821863,174.809649
Land,Cat1,SAROP,2015-04-01,-37.7957141,175.2762611
Marine,Cat1,SAROP,2019-01-01,-37.784504,176.528341
Marine,Cat1,SAROP,2011-12-01,-41.248332,174.8583306
Land,Cat1,SAROP,2017-12-01,-37.998561,176.341408
Marine,Cat1,SAROP,2015-03-01,-40.892668,174.938695
Land,Cat1,SAROP,2012-10-01,-41.30623988,173.1327662
Land,Cat1,SAROP,2016-11-01,-45.0285249,168.6271545
Land,Cat1,SAROP,2015-05-01,-40.9061181,175.4814617
Land,Cat1,SAROP,2015-04-01,-37.991418,177.150573
Marine,Cat1,SAROP,2012-09-01,-45.4312527,167.6977363
Land,Cat1,SAROP,2014-02-01,-42.9401295,171.5402282
Land,Cat1,SAROP,2017-05-01,-38.9927343,175.5027018
Land,Cat1,SAROP,2019-03-01,-37.8191068,175.3478868
Land,Cat1,SAROP,2017-08-01,-36.941074,174.476664
Land,Cat1,SAROP,2011-03-01,-37.41322624,175.9416561
Land,Cat1,SAROP,2017-07-01,-36.808376,174.714871
Land,Cat1,SAROP,2017-08-01,-36.965619,174.822145
Land,Cat1,SAROP,2013-02-01,-46.5953669,168.3299794
Land,Cat1,SAROP,2017-03-01,-39.014862,175.732994
Land,Cat1,SAROP,2015-02-01,-34.8264287,173.4058213
Land,Cat1,SAROP,2012-12-01,-35.81692149,174.5152068
Marine,Cat1,SAROP,2015-10-01,-36.641073,174.749827
Land,Cat1,SAROP,2017-01-01,-39.053975,174.067972
Marine,Cat1,SAROP,2018-05-01,-36.724989,175.494104
Land,Cat1,SAROP,2013-02-01,-36.899669,175.2016631
Marine,Cat1,SAROP,2017-09-01,-41.301845,173.200657
Land,Cat1,SAROP,2015-02-01,-36.7052738,175.7439954
Land,Cat1,SAROP,2015-09-01,-39.000407,174.233697
Land,Cat2,SAROP,2018-04-01,-38.334496,177.389997
Marine,Cat1,SAROP,2017-04-01,-45.906398,170.426095
Land,Cat1,SAROP,2016-07-01,-40.5136968,172.7721818
Land,Cat1,SAROP,2012-06-01,-41.50364271,173.9453793
Land,Cat1,SAROP,2012-11-01,-41.0888295,174.8016695
Marine,Cat1,SAROP,2015-03-01,-174.768016,174.768016
Land,Cat1,SAROP,2016-02-01,-41.271386,173.158463
Land,Cat1,SAROP,2013-12-01,-41.3481884,174.7777619
Land,Cat1,SAROP,2016-02-01,-44.6285915,168.1175002
Land,Cat1,SAROP,2012-10-01,-44.76401722,168.0308584
Land,Cat1,SAROP,2010-12-01,-37.81994157,174.8212748
Land,Cat2,SAROP,2012-06-01,-42.3998361,172.1166677
Land,Cat1,SAROP,2016-01-01,-37.1549016,175.2225568
Land,Cat1,SAROP,2017-10-01,-42.335044,172.183074
Land,Cat1,SAROP,2014-07-01,-39.0072436,174.2300148
Marine,Cat1,SAROP,2016-07-01,-38.092526,176.273031
Land,Cat1,SAROP,2017-01-01,-41.229141,174.877943
Land,Cat1,SAROP,2011-12-01,-46.37666,168.3455471
Land,Cat1,SAROP,2018-01-01,-37.775287,174.910218
Marine,Cat1,SAROP,2011-04-01,-38.72246869,175.7481147
Marine,Cat1,SAROP,2017-02-01,-37.12583,175.5272767
Land,Cat1,SAROP,2015-02-01,-36.290393,174.803587
Land,Cat1,SAROP,2013-06-01,-39.028831,175.4678324
Land,Cat1,SAROP,2017-03-01,-45.7977673,170.7152455
Land,Cat1,SAROP,2010-08-01,-37.68904311,176.1170191
Land,Cat1,SAROP,2013-02-01,-42.93997324,171.561313
Land,Cat1,SAROP,2010-10-01,-43.54664898,169.9677421
Land,Cat1,SAROP,2017-09-01,-45.138787,168.764679
Land,Cat1,SAROP,2013-03-01,-42.67547038,172.1841216
Land,Cat1,SAROP,2014-03-01,-40.5918196,175.4640086
Land,Cat1,SAROP,2015-06-01,-45.0318883,168.6392881
Land,Cat1,SAROP,2013-06-01,-40.7833353,174.9500051
Land,Cat1,SAROP,2015-03-01,-41.359782,174.8469
Marine,Cat1,SAROP,2014-03-01,-41.2860438,174.7762766
Land,Cat1,SAROP,2010-08-01,-41.1733,174.4693
Land,Cat1,SAROP,2018-07-01,-40.901553,175.286282
Land,Cat1,SAROP,2015-05-01,-41.2718372,173.197003
Land,Cat1,SAROP,2018-02-01,-38.847954,175.90853
Marine,Cat1,SAROP,2010-08-01,-37.668122,176.175049
Land,Cat1,SAROP,2013-08-01,-43.5017716,172.651827
Land,Cat1,SAROP,2011-11-01,-40.90018653,174.9100081
Marine,Cat1,SAROP,2014-07-01,-45.8425967,170.6411241
Marine,Cat1,SAROP,2013-04-01,-41.2916707,174.8349948
Land,Cat1,SAROP,2017-12-01,-43.63545,170.171127
Land,Cat1,SAROP,2017-01-01,-44.7441467,168.2100743
Land,Cat1,SAROP,2017-03-01,-36.792353,174.781962
Land,Cat1,SAROP,2017-01-01,-39.0736209,175.6636831
Marine,Cat1,SAROP,2012-02-01,-38.7628359,175.9133283
Land,Cat1,SAROP,2015-12-01,-37.8317208,176.6093782
Land,Cat1,SAROP,2018-04-01,-42.767164,172.232335
Land,Cat1,SAROP,2010-08-01,-36.854523,174.708366
Land,Cat1,SAROP,2014-02-01,-42.5791082,172.7830921
Land,Cat1,SAROP,2013-05-01,-41.3456647,174.7871714
Land,Cat1,SAROP,2011-12-01,-45.0805135,170.3535158
Land,Cat1,SAROP,2010-08-01,-39.2899341,174.0726098
Land,Cat1,SAROP,2012-02-01,-43.68200467,172.5549689
Land,Cat1,SAROP,2017-03-01,-36.075978,169.078293
Land,Cat1,SAROP,2019-01-01,-36.9387414,174.8381125
Land,Cat1,SAROP,2013-05-01,-36.78824032,174.6704696
Land,Cat1,SAROP,2018-03-01,-43.603283,172.722731
Land,Cat1,SAROP,2012-12-01,-36.8888627,174.4652983
Land,Cat1,SAROP,2014-07-01,-39.3130956,174.0770231
Marine,Cat1,SAROP,2012-06-01,-41.2575032,174.8593306
Land,Cat1,SAROP,2016-05-01,-36.9531791,174.4657435
Land,Cat1,SAROP,2014-12-01,-37.9788689,175.1156039
Land,Cat1,SAROP,2012-03-01,-38.21194197,177.5364801
Land,Cat1,SAROP,2015-01-01,-37.9093739,176.8819119
Land,Cat1,SAROP,2012-10-01,-41.4333322,173.5578318
Marine,Cat1,SAROP,2012-10-01,-40.9166706,173.0680582
Land,Cat1,SAROP,2012-08-01,-43.6218198,172.7539712
Land,Cat1,SAROP,2011-12-01,-38.06585337,177.0169654
Land,Cat1,SAROP,2014-12-01,-37.684448,176.164838
Land,Cat1,SAROP,2018-08-01,-43.396584,172.673854
Land,Cat1,SAROP,2013-02-01,-37.76679798,175.261207
Land,Cat1,SAROP,2018-11-01,-41.287973,174.897397
Marine,Cat1,SAROP,2017-05-01,-36.818831,174.76729
Land,Cat1,SAROP,2012-04-01,-37.89432753,175.4850109
Land,Cat1,SAROP,2016-08-01,-40.4571891,175.2276391
Land,Cat1,SAROP,2015-08-01,-37.5407727,175.7215654
Marine,Cat1,SAROP,2013-09-01,-36.4269402,175.1778724
Land,Cat1,SAROP,2015-04-01,-39.1185159,176.5987078
Marine,Cat1,SAROP,2016-07-01,-36.832276,174.730393
Land,Cat1,SAROP,2010-11-01,-40.8267968,175.3960414
Land,Cat1,SAROP,2012-03-01,-42.90820901,171.5646124
Land,Cat1,SAROP,2012-01-01,-44.26495709,170.0620443
Land,Cat1,SAROP,2012-06-01,-37.6337981,176.1876008
Land,Cat1,SAROP,2017-02-01,-37.305367,175.357886
Land,Cat1,SAROP,2016-01-01,-36.8270486,174.7478813
Marine,Cat1,SAROP,2015-01-01,-41.291165,174.896015
Land,Cat1,SAROP,2016-04-01,-36.886177,174.5205001
Marine,Cat1,SAROP,2017-09-01,-44.449813,169.349768
Land,Cat1,SAROP,2016-08-01,-37.765538,176.444825
Land,Cat1,SAROP,2016-05-01,-41.283,174.86406
Land,Cat1,SAROP,2014-01-01,-38.0360655,176.2421098
Land,Cat1,SAROP,2019-02-01,-38.146389,176.220278
Land,Cat1,SAROP,2014-08-01,-45.0192235,168.6444906
Land,Cat2,SAROP,2013-01-01,-41.5000011,172.5000054
Marine,Cat1,SAROP,2014-02-01,-36.8237588,174.6784507
Land,Cat1,SAROP,2017-11-01,-43.830936,172.995315
Land,Cat1,SAROP,2013-09-01,-37.1364378,174.692686
Land,Cat1,SAROP,2017-07-01,-38.363603,177.136627
Marine,Cat1,SAROP,2011-01-01,-35.239713,174.24546
Marine,Cat1,SAROP,2017-11-01,-36.825132,174.705482
Marine,Cat1,SAROP,2016-09-01,-36.847375,174.831886
Land,Cat1,SAROP,2015-01-01,-36.596768,174.701179
Land,Cat1,SAROP,2013-02-01,-37.2841675,176.085837
Land,Cat1,SAROP,2019-01-01,-37.6269843,176.1753356
Land,Cat1,SAROP,2017-12-01,-38.903215,174.578099
Marine,Cat1,SAROP,2012-10-01,-36.814996,175.2766693
Land,Cat1,SAROP,2012-05-01,-37.68856417,176.1867826
Land,Cat1,SAROP,2014-10-01,-37.164217,175.576891
Land,Cat1,SAROP,2013-01-01,-40.3726672,175.2266659
Land,Cat1,SAROP,2013-02-01,-35.26552755,173.2104315
Marine,Cat1,SAROP,2015-02-01,-36.700125,174.966046
Land,Cat1,SAROP,2011-02-01,-41.44272438,173.3766145
Land,Cat1,SAROP,2012-08-01,-44.42854896,168.6932693
Land,Cat1,SAROP,2013-01-01,-43.28819487,172.7171204
Land,Cat1,SAROP,2016-03-01,-39.702668,175.941282
Land,Cat1,SAROP,2016-04-01,-39.108145,175.652811
Marine,Cat1,SAROP,2010-08-01,-38.373056,175.7875
Land,Cat1,SAROP,2016-02-01,-37.78804,175.286511
Marine,Cat1,SAROP,2011-10-01,-35.2521692,174.0081629
Land,Cat1,SAROP,2013-10-01,-36.8604627,174.7691245
Land,Cat1,SAROP,2010-11-01,-41.321203,174.838743
Land,Cat1,SAROP,2011-09-01,-37.788427,175.2849398
Land,Cat1,SAROP,2013-07-01,-39.1089231,175.8312023
Marine,Cat1,SAROP,2017-12-01,-43.256739,171.37992
Land,Cat1,SAROP,2014-01-01,-39.3161603,176.3676756
Marine,Cat1,SAROP,2012-01-01,-41.2655025,174.8615034
Land,Cat1,SAROP,2011-05-01,-40.79886061,175.3115202
Land,Cat1,SAROP,2019-02-01,-43.571111,172.769722
Land,Cat1,SAROP,2015-08-01,-39.007843,175.7410833
Marine,Cat1,SAROP,2014-11-01,-41.278352,174.759099
Land,Cat1,SAROP,2015-11-01,-44.694486,169.033865
Land,Cat1,SAROP,2015-05-01,-40.117365,176.0004672
Land,Cat1,SAROP,2018-03-01,-38.177901,176.285259
Marine,Cat1,SAROP,2012-06-01,-37.6379563,176.1707271
Land,Cat1,SAROP,2019-01-01,-36.871694,174.737915
Land,Cat1,SAROP,2019-01-01,-40.3809431,175.5919276
Land,Cat1,SAROP,2018-08-01,-37.83181,176.551642
Land,Cat2,SAROP,2018-01-01,-44.183329,169.020004
Land,Cat1,SAROP,2013-10-01,-37.0052781,175.8642659
Land,Cat1,SAROP,2015-03-01,-41.227883,174.682164
Marine,Cat1,SAROP,2019-01-01,-36.16777,175.487108
Marine,Cat1,SAROP,2010-12-01,-38.04609242,176.25027
Land,Cat1,SAROP,2011-02-01,-41.15978341,174.9829471
Marine,Cat1,SAROP,2014-05-01,-38.2331865,174.7824104
Land,Cat1,SAROP,2014-08-01,-35.2449172,173.9154627
Land,Cat1,SAROP,2017-10-01,-41.174935,172.906329
Land,Cat1,SAROP,2018-09-01,-36.850564,174.778889
Land,Cat1,SAROP,2017-11-01,-41.554147,172.018534
Marine,Cat1,SAROP,2019-02-01,-37.172778,175.884722
Marine,Cat1,SAROP,2014-11-01,-37.9715039,177.1644967
Land,Cat1,SAROP,2011-12-01,-43.5936109,170.1444856
Marine,Cat1,SAROP,2016-02-01,-40.9204051,173.8388175
Marine,Cat1,SAROP,2013-01-01,-37.4628478,175.9957683
Land,Cat1,SAROP,2015-07-01,-39.1563966,175.6367873
Marine,Cat1,SAROP,2013-12-01,-35.4815162,174.4937952
Land,Cat1,SAROP,2014-07-01,-36.904548,174.4490205
Marine,Cat1,SAROP,2019-03-01,-46.636102,168.141213
Land,Cat1,SAROP,2018-10-01,-37.078231,175.641914
Land,Cat1,SAROP,2014-04-01,-43.6069953,171.3287899
Land,Cat1,SAROP,2010-09-01,-43.508822,172.739672
Marine,Cat1,SAROP,2013-03-01,-36.8066709,174.766664
Land,Cat1,SAROP,2017-09-01,-40.718831,175.355499
Land,Cat1,SAROP,2016-08-01,-42.530924,172.824359
Marine,Cat1,SAROP,2011-02-01,-43.34114952,171.9953885
Land,Cat1,SAROP,2015-09-01,-37.0211132,174.8800666
Land,Cat1,SAROP,2018-01-01,-36.855484,174.844386
Land,Cat1,SAROP,2016-04-01,-41.11235,174.895418
Land,Cat1,SAROP,2014-08-01,-37.822346,176.51387
Land,Cat1,SAROP,2016-12-01,-42.94684,171.568868
Land,Cat1,SAROP,2017-01-01,-36.8949136,174.7255025
Land,Cat1,SAROP,2015-02-01,-36.7005759,175.611173
Land,Cat1,SAROP,2017-04-01,-38.7151035,176.099615
Land,Cat1,SAROP,2012-05-01,-41.25981112,173.3637438
Marine,Cat1,SAROP,2010-11-01,-41.24400008,174.8936627
Land,Cat1,SAROP,2012-02-01,-42.90245065,171.6244111
Land,Cat1,SAROP,2012-02-01,-39.0197187,175.8117474
Marine,Cat1,SAROP,2012-03-01,-35.1211195,174.1123922
Land,Cat1,SAROP,2017-07-01,-41.328226,174.796457
Land,Cat1,SAROP,2016-04-01,-36.881741,174.738285
Marine,Cat1,SAROP,2015-07-01,-37.693624,176.165496
Land,Cat1,SAROP,2018-12-01,-43.0000031,173.1628177
Land,Cat1,SAROP,2013-03-01,-41.3188343,174.8553385
Land,Cat1,SAROP,2016-10-01,-35.4849231,174.4547709
Land,Cat1,SAROP,2012-08-01,-39.20310221,175.5726597
Marine,Cat1,SAROP,2016-03-01,-37.0512153,175.9615316
Land,Cat1,SAROP,2010-12-01,-36.71468688,174.7391629
Land,Cat1,SAROP,2013-09-01,-36.9195816,174.7137998
Land,Cat1,SAROP,2016-12-01,-44.6722818,169.0864985
Land,Cat1,SAROP,2014-01-01,-41.3431661,174.3087111
Land,Cat1,SAROP,2012-04-01,-40.7578306,175.078168
Land,Cat1,SAROP,2014-03-01,-42.3505569,173.561475
Land,Cat1,SAROP,2012-05-01,-39.0614032,174.020391
Land,Cat1,SAROP,2014-04-01,-36.2278868,175.4264714
Land,Cat1,SAROP,2015-03-01,-45.021435,168.5887034
Marine,Cat1,SAROP,2010-10-01,-41.2925,174.848333
Land,Cat1,SAROP,2013-01-01,-37.8185001,176.5281711
Marine,Cat1,Communications,2019-02-01,-45.908875,170.5124353
Marine,Cat1,SAROP,2018-10-01,-41.28689,174.82906
Land,Cat1,SAROP,2010-09-01,-36.27105549,174.7952489
Land,Cat1,SAROP,2010-12-01,-43.80882097,172.9638075
Land,Cat1,SAROP,2018-01-01,-43.997885,170.4828
Land,Cat1,SAROP,2017-10-01,-39.950731,174.983189
Land,Cat1,SAROP,2013-12-01,-39.2887533,175.50447
Land,Cat1,SAROP,2012-05-01,-41.35837034,173.1994635
Land,Cat1,SAROP,2010-12-01,-39.0606155,174.0208189
Land,Cat1,SAROP,2018-01-01,-41.263203,173.265271
Land,Cat1,SAROP,2016-08-01,-37.804866,175.282348
Marine,Cat1,SAROP,2012-02-01,-40.8833321,174.9726637
Land,Cat1,SAROP,2013-03-01,-37.7532293,176.4519365
Land,Cat1,SAROP,2017-03-01,-36.840046,174.434259
Land,Cat1,SAROP,2014-12-01,-37.6404358,176.1906946
Marine,Cat1,SAROP,2013-08-01,-40.8666675,174.9333331
Land,Cat1,SAROP,2014-04-01,-37.9523542,177.0012682
Land,Cat2,SAROP,2016-06-01,-39.6068712,177.2347046
Marine,Cat1,SAROP,2010-09-01,-36.5724,174.2755
Land,Cat1,SAROP,2019-03-01,-42.9877335,171.7480532
Land,Cat1,SAROP,2014-02-01,-39.1610481,176.7533097
Land,Cat1,SAROP,2015-10-01,-37.673324,176.227991
Land,Cat1,SAROP,2012-10-01,-37.4678334,175.9678302
Land,Cat1,SAROP,2018-11-01,-37.7266495,176.1431663
Land,Cat1,SAROP,2014-04-01,-43.5695141,172.7710136
Land,Cat1,SAROP,2010-07-01,-40.88574276,172.3020159
Land,Cat1,SAROP,2011-04-01,-41.21249972,172.6683443
Land,Cat1,SAROP,2017-02-01,-43.4474339,172.7042185
Marine,Cat1,SAROP,2015-10-01,-36.501217,174.796942
Land,Cat1,SAROP,2017-11-01,-41.286443,174.668702
Land,Cat1,SAROP,2011-01-01,-43.8691884,169.359741
Land,Cat1,SAROP,2011-06-01,-37.11374095,175.1666494
Land,Cat1,SAROP,2011-06-01,-44.05403882,169.1757149
Land,Cat1,SAROP,2017-04-01,-36.7811964,174.7546382
Land,Cat1,SAROP,2012-12-01,-45.823299,170.6259246
Land,Cat1,SAROP,2014-02-01,-35.2305445,173.9631148
Land,Cat1,SAROP,2013-03-01,-39.243,174.0823
Land,Cat1,SAROP,2012-09-01,-41.27986803,175.3546864
Land,Cat1,SAROP,2011-12-01,-41.11616868,174.8854213
Marine,Cat2,SAROP,2019-01-01,-41.59,175.158333
Land,Cat1,SAROP,2015-01-01,-45.9107137,170.5249765
Marine,Cat1,SAROP,2013-07-01,-36.4075408,174.7782008
Marine,Cat1,SAROP,2013-10-01,-37.0612816,175.5024627
Land,Cat1,SAROP,2011-02-01,-41.04960275,172.5252776
Land,Cat1,SAROP,2014-12-01,-41.2536313,174.7636773
Land,Cat1,SAROP,2013-02-01,-44.2657,168.9881
Land,Cat1,SAROP,2010-12-01,-43.14773085,172.5288323
Land,Cat1,SAROP,2016-01-01,-36.1710017,174.6351447
Land,Cat1,SAROP,2010-11-01,-46.17811119,167.8885263
Marine,Cat1,SAROP,2014-01-01,-40.7279335,172.6968493
Land,Cat1,SAROP,2010-07-01,-36.86874073,174.8131223
Land,Cat2,SAROP,2017-01-01,-45.7711666,167.1445004
Land,Cat1,SAROP,2019-02-01,-45.019837,168.963702
Land,Cat1,SAROP,2015-10-01,-38.0660842,174.7811971
Land,Cat1,SAROP,2010-10-01,-41.88583274,173.6424343
Land,Cat1,SAROP,2011-12-01,-36.67719181,174.4458858
Land,Cat1,SAROP,2013-12-01,-36.6282822,174.7544635
Land,Cat1,SAROP,2015-05-01,-41.3486657,174.7513351
Land,Cat1,SAROP,2015-08-01,-43.5066141,172.7351164
Land,Cat2,SAROP,2019-03-01,-38.836667,176.677833
Land,Cat1,SAROP,2015-11-01,-39.3400992,175.502671
Land,Cat1,SAROP,2012-10-01,-37.9841693,177.1066627
Land,Cat1,SAROP,2016-04-01,-39.0737948,175.6631695
Land,Cat1,SAROP,2015-02-01,-37.951217,176.990775
Land,Cat1,SAROP,2014-09-01,-37.354618,175.7350085
Land,Cat1,SAROP,2015-11-01,-36.783119,174.777718
Land,Cat1,SAROP,2016-01-01,-36.7807381,174.7594236
Land,Cat1,SAROP,2013-01-01,-38.1544057,176.8232105
Land,Cat1,SAROP,2017-12-01,-40.872073,175.230113
Land,Cat1,SAROP,2012-04-01,-41.17302275,175.0336276
Marine,Cat1,SAROP,2010-09-01,-37.352283,174.756088
Land,Cat1,SAROP,2012-02-01,-43.55142984,172.689263
Land,Cat1,SAROP,2017-09-01,-37.746573,176.375224
Land,Cat1,SAROP,2013-07-01,-40.977552,172.7968503
Marine,Cat1,SAROP,2015-06-01,-41.345963,174.77253
Land,Cat1,SAROP,2011-09-01,-38.14859191,176.2780864
Land,Cat1,SAROP,2017-05-01,-43.889697,171.742989
Land,Cat1,SAROP,2011-02-01,-41.23333581,174.6483351
Marine,Cat1,SAROP,2010-12-01,-37.28816544,176.2048389
Land,Cat1,SAROP,2014-01-01,-37.6867804,176.1710833
Land,Cat1,SAROP,2014-08-01,-41.0689456,174.865885
Land,Cat1,SAROP,2012-08-01,-43.70577311,170.0237408
Land,Cat1,SAROP,2018-02-01,-36.88209,174.658496
Land,Cat1,SAROP,2011-09-01,-37.8036318,174.8379681
Land,Cat1,SAROP,2012-07-01,-43.11602952,171.707103
Land,Cat1,SAROP,2014-03-01,-39.1348695,175.6500734
Land,Cat1,SAROP,2017-01-01,-39.29969,174.066259
Land,Cat1,SAROP,2012-06-01,-43.55685983,172.6374327
Land,Cat1,SAROP,2016-01-01,-38.721057,176.02523
Land,Cat1,SAROP,2014-02-01,-40.4650844,175.2306834
Land,Cat1,SAROP,2011-07-01,-38.41003478,175.9930928
Land,Cat1,SAROP,2015-06-01,-41.335859,174.76448
Marine,Cat1,SAROP,2013-01-01,-36.8166629,174.9666634
Land,Cat1,SAROP,2016-08-01,-43.2280552,172.3883976
Marine,Cat1,SAROP,2013-01-01,-37.0373456,175.3120172
Land,Cat1,SAROP,2017-06-01,-37.578357,175.142892
Marine,Cat1,SAROP,2017-10-01,-37.943789,175.469636
Marine,Cat1,SAROP,2010-11-01,-41.2985,174.833667
Land,Cat1,SAROP,2015-02-01,-40.3688013,175.2267388
Land,Cat1,SAROP,2013-09-01,-36.8748376,174.7824926
Land,Cat1,SAROP,2012-02-01,-35.22919865,173.9791427
Land,Cat1,SAROP,2018-02-01,-35.796287,174.419346
Marine,Cat1,SAROP,2010-12-01,-43.9393669,170.51935
Land,Cat1,SAROP,2012-10-01,-41.19117639,173.9337151
Land,Cat1,SAROP,2013-09-01,-36.9515523,174.4682842
Land,Cat1,SAROP,2017-03-01,-36.954865,174.506362
Land,Cat1,SAROP,2015-06-01,-35.844518,174.536774
Land,Cat1,SAROP,2011-10-01,-41.26277963,173.3844009
Land,Cat1,SAROP,2014-07-01,-38.1750513,176.2787477
Land,Cat1,SAROP,2013-10-01,-36.8860468,174.7785118
Land,Cat1,SAROP,2012-02-01,-44.76288687,167.980641
Land,Cat1,SAROP,2016-10-01,-39.129772,175.635131
Land,Cat1,SAROP,2013-11-01,-36.6881136,174.7527444
Marine,Cat1,SAROP,2015-07-01,-41.116808,174.841549
Land,Cat1,SAROP,2012-01-01,-37.8226968,174.8179342
Land,Cat1,SAROP,2012-08-01,-43.5069674,172.7321706
Marine,Cat1,SAROP,2017-01-01,-41.0743156,174.0118132
Land,Cat1,SAROP,2011-09-01,-37.8131432,174.8313655
Land,Cat1,SAROP,2012-02-01,-44.55174133,168.5629021
Marine,Cat1,SAROP,2015-10-01,-41.257912,174.866902
Land,Cat1,SAROP,2016-04-01,-46.370728,168.883933
