date,Environment,SarCategory,Response,PoliceEventNumber,LocationFindLocationLatitude,LocationFindLocationLongitude,Status,District,Area,reporting_lag_days
2016-06-01,Land,Cat1,SAROP,P025619481,-44.9445523,168.4241584,Closed,Southern,Otago Lakes Central,0
2016-06-01,Land,Cat1,SAROP,P025618603,-37.2935971,174.8852943,Closed,Counties Manukau,Counties/Manukau South,0
2016-06-01,Land,Cat1,SAROP,P025497628,-40.1326638,176.0138261,Closed,Central,Manawatu,0
2016-06-01,Land,Cat1,SAROP,P025773030,-38.102086,176.270846,Closed,Bay of Plenty,Rotorua,0
2016-06-01,Land,Cat1,SAROP,P025473250,-41.9176405,173.4682215,Closed,Tasman,Marlborough,0
2016-06-01,Land,Cat1,SAROP,P025458796,-39.3114921,174.0798983,Closed,Central,Taranaki,0
2016-06-01,Marine,Cat1,SAROP,P025548331,-40.892904,174.976426,Closed,Wellington,Kapiti-Mana,0
2016-06-01,Land,Cat1,SAROP,P025628182,-37.012425,174.8857193,Closed,Counties Manukau,Counties/Manukau Central,0
2016-06-01,Land,Cat2,SAROP,P025570932,-39.1453141,176.3036476,Closed,Bay of Plenty,Taupo,0
2016-06-01,Marine,Cat1,SAROP,P025639327,-37.791446,175.290165,Closed,Waikato,Hamilton City,0
2016-06-01,Land,Cat1,SAROP,P025667936,-40.3184766,175.6317004,Closed,Central,Manawatu,0
2016-06-01,Land,Cat1,SAROP,P025743176,-37.3390318,174.7139859,Closed,Counties Manukau,Counties/Manukau South,0
2016-06-01,Marine,Cat1,SAROP,P025766127,-35.7049851,173.9273145,Closed,Northland,Whangarei,0
2016-06-01,Marine,Cat1,SAROP,P025571077,-38.090378,176.284763,Closed,Bay of Plenty,Rotorua,0
2016-06-01,Land,Cat1,SAROP,P025557425,-36.8692096,174.771884,Closed,Auckland City,Auckland East,0
2016-06-01,Land,Cat1,SAROP,P025771124,-44.244205,171.2897084,Closed,Canterbury,Mid-South Canterbury,0
2016-06-01,Land,Cat1,SAROP,P025501790,-37.0124654,174.8854506,Closed,Counties Manukau,Counties/Manukau Central,0
2016-06-01,Land,Cat1,SAROP,P025613452,-43.4830123,172.7231009,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025767594,-36.8946601,174.8414423,Closed,Auckland City,Auckland East,0
2016-06-01,Marine,Cat1,SAROP,P025592826,-41.288966,174.793119,Closed,Wellington,Wellington,0
2016-06-01,Land,Cat1,SAROP,P025700356,-43.5290559,172.5246988,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025535358,-36.8584358,174.7635928,Closed,Auckland City,Auckland Central,0
2016-06-01,Land,Cat1,SAROP,P025732013,-44.8251842,168.3254176,Closed,Southern,Otago Lakes Central,0
2016-06-01,Land,Cat2,SAROP,p025719308,-39.6068712,177.2347046,Closed,Eastern,Hawkes Bay,0
2016-06-01,Land,Cat1,SAROP,P025709938,-38.2189569,175.8850046,Closed,Bay of Plenty,Taupo,0
2016-06-01,Land,Cat1,SAROP,P025602789,-36.8178373,175.5633565,Closed,Waikato,Waikato East,0
2016-06-01,Marine,Cat1,SAROP,P025548760,-41.255966,174.859972,Closed,Wellington,Wellington,0
2016-06-01,Marine,Cat1,SAROP,P025712176,-40.829048,174.949023,Closed,Wellington,Kapiti-Mana,0
2016-06-01,Land,Cat1,SAROP,P025711244,-43.5298472,172.6100713,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Marine,Cat1,SAROP,P025471434,-36.972461,174.862549,Closed,Counties Manukau,Counties/Manukau West,0
2016-06-01,Marine,Cat1,SAROP,P025562504,-41.349606,174.773328,Closed,Wellington,Wellington,0
2016-06-01,Land,Cat1,SAROP,P025485590,-36.8709477,174.8667536,Closed,Auckland City,Auckland East,0
2016-06-01,Land,Cat1,SAROP,P025553098,-36.8459185,174.7688902,Closed,Auckland City,Auckland Central,0
2016-06-01,Land,Cat1,SAROP,p025492217,-38.107489,176.287669,Closed,Bay of Plenty,Rotorua,0
2016-06-01,Marine,Cat1,SAROP,P025572279,-40.889063,174.977456,Closed,Wellington,Kapiti-Mana,0
2016-06-01,Land,Cat1,SAROP,P025525841,-39.8562363,179.6588913,Closed,Southern,Unknown,0
2016-06-01,Land,Cat1,SAROP,P025583634,-43.520659,172.6362142,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025536543,-40.9370321,175.6970527,Closed,Wellington,Wairarapa,0
2016-06-01,Land,Cat1,SAROP,p025464061,-36.8558768,174.7378373,Closed,Auckland City,Auckland West,0
2016-06-01,Land,Cat1,SAROP,P025526472,-41.2371477,174.9639493,Closed,Wellington,Hutt Valley,0
2016-06-01,Marine,Cat1,SAROP,P025709354,-41.294484,174.871756,Closed,Wellington,Wellington,0
2016-06-01,Marine,Cat1,SAROP,P025521118,-36.955071,174.462245,Closed,Auckland City,Waitakere,0
2016-06-01,Land,Cat1,SAROP,P025753448,-38.6755822,176.6989448,Closed,Bay of Plenty,Rotorua,0
2016-06-01,Land,Cat1,SAROP,P025489360,-43.6004905,171.3266779,Closed,Canterbury,Mid-South Canterbury,0
2016-06-01,Marine,Cat1,SAROP,P025616340,-41.294411,174.871241,Closed,Wellington,Wellington,0
2016-06-01,Marine,Cat1,SAROP,P025489365,-41.258821,174.867611,Closed,Wellington,Wellington,0
2016-06-01,Marine,Cat1,SAROP,P025631105,-41.281968,174.863717,Closed,Wellington,Wellington,0
2016-06-01,Land,Cat1,SAROP,P025294328,-36.915407,174.7667898,Closed,Auckland City,Auckland East,0
2016-06-01,Land,Cat1,SAROP,P025493240,-39.2951884,174.0656162,Closed,Central,Taranaki,0
2016-06-01,Land,Cat2,SAROP,p025478430,-37.508036,175.336917,Closed,Eastern,Waikato West,0
2016-06-01,Marine,Cat1,SAROP,P025641618,-40.100985,176.880855,Closed,Southern,Hawkes Bay,0
2016-06-01,Land,Cat1,SAROP,P025640532,-37.501584,175.828543,Closed,Waikato,Western Bay of Plenty,0
2016-06-01,Land,Cat1,SAROP,P025537038,-38.095332,176.283206,Closed,Bay of Plenty,Rotorua,0
2016-06-01,Land,Cat1,SAROP,P025583421,-36.7149028,174.7441164,Closed,Waitemata,North Shore,0
2016-06-01,Marine,Cat1,SAROP,P025605363,-37.280577,175.9028,Closed,Waikato,Waikato East,0
2016-06-01,Marine,Cat1,SAROP,P025466495,-37.035628,174.695699,Closed,Auckland City,Counties/Manukau South,0
2016-06-01,Land,Cat1,SAROP,P025571230,-35.8535026,174.5687794,Closed,Northland,Whangarei,0
2016-06-01,Land,Cat1,SAROP,P025494871,-39.2940248,174.0657493,Closed,Central,Taranaki,0
2016-06-01,Marine,Cat1,SAROP,P025544572,-39.283465,173.749356,Closed,Central,Taranaki,0
2016-06-01,Land,Cat1,SAROP,P025717988,-40.2195623,175.572015,Closed,Central,Manawatu,0
2016-06-01,Land,Cat1,SAROP,P025642851,-41.5275784,173.302059,Closed,Tasman,Marlborough,0
2016-06-01,Land,Cat1,SAROP,P025440630,-41.16824,175.2366379,Closed,Wellington,Wairarapa,0
2016-06-01,Marine,Cat1,SAROP,P025479950,-39.458044,173.833299,Closed,Central,Taranaki,0
2016-06-01,Land,Cat1,SAROP,P025731672,-37.162146,175.530291,Closed,Waikato,Waikato East,0
2016-06-01,Land,Cat1,SAROP,P025568453,-43.5427731,171.6606612,Closed,Canterbury,Mid-South Canterbury,0
2016-06-01,Land,Cat1,SAROP,P025586820,-37.786284,175.2844,Closed,Waikato,Hamilton City,0
2016-06-01,Land,Cat1,SAROP,P025738277,-36.9150549,174.7801058,Closed,Auckland City,Auckland East,0
2016-06-01,Land,Cat1,SAROP,P025704199,-38.964762,175.5602839,Closed,Bay of Plenty,Taupo,0
2016-06-01,Land,Cat1,SAROP,p025499579,-43.146918,172.5260591,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025469833,-44.5014033,168.9621145,Closed,Southern,Otago Lakes Central,0
2016-06-01,Land,Cat1,SAROP,p025746673,-43.57739,172.645874,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025538197,-36.967009,174.517439,Closed,Waitemata,Waitakere,0
2016-06-01,Marine,Cat1,SAROP,P025491482,-40.907455,174.978415,Closed,Wellington,Kapiti-Mana,0
2016-06-01,Land,Cat1,SAROP,P025482237,-45.4059149,168.8073439,Closed,Southern,Southland,0
2016-06-01,Marine,Cat1,SAROP,P025641785,-37.7931077,174.829735,Closed,Waikato,Waikato West,0
2016-06-01,Land,Cat1,SAROP,P025773293,-36.8762049,174.6268888,Closed,Waitemata,Waitakere,0
2016-06-01,Marine,Cat1,SAROP,P029801516,-43.568781,172.773827,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Marine,Cat1,SAROP,P025481949,-36.607033,174.827397,Closed,Waitemata,Rodney,0
2016-06-01,Marine,Cat1,SAROP,P025721880,-43.8569466,172.3688295,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025754032,-43.08746,172.596269,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,p025675924,-43.0570399,172.1446356,Closed,Canterbury,Canterbury Metro,0
2016-06-01,Land,Cat1,SAROP,P025469757,-44.604435,169.273075,Closed,Southern,Otago Lakes Central,0
2016-06-01,Marine,Cat1,SAROP,P025564437,-34.9800589,173.8594689,Closed,Northland,Far North,0
2016-06-01,Land,Cat1,SAROP,P025486336,-36.8813056,175.0393407,Closed,Counties Manukau,Counties/Manukau East,0
2016-06-01,Land,Cat1,SAROP,P025522364,-43.0913492,170.4602318,Closed,Tasman,West Coast,0
2016-06-01,Marine,Cat1,SAROP,P025661204,-41.2505109,173.2625852,Closed,Tasman,Nelson Bays,0
2016-06-01,Land,Cat1,Other,NA,-41.41828,174.901467,Closed,NA,Wellington,0
2016-06-01,Marine,Cat1,Other,NA,-39.175367,177.271447,Closed,NA,Tairawhiti,0
2016-06-01,Marine,Cat1,Other,NA,-41.479513,174.047757,Closed,NA,Marlborough,0
2016-06-01,Marine,Cat1,Other,NA,-36.83049,174.714503,Closed,NA,North Shore,0
2016-06-01,Marine,Cat2,Communications,NA,-25.067957,153.283242,Closed,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Undetermined,Cat2,Communications,NA,-27.385521,153.258215,Closed,NA,Unknown,0
2016-06-01,Marine,Cat2,Communications,NA,-17.607713,177.42484,Closed,NA,Unknown,0
2016-06-01,Air,Cat2,Communications,NA,-37.80115,174.851234,Closed,NA,Waikato West,0
2016-06-01,Land,Cat2,SAROP,NA,-38.910645,176.802909,Closed,NA,Tairawhiti,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Air,Cat2,Communications,NA,-33.942824,151.326103,Closed,NA,Unknown,0
2016-06-01,Air,Cat2,Communications,NA,-40.846451,174.960481,Closed,NA,Kapiti-Mana,0
2016-06-01,Land,Cat2,Communications,NA,-39.163076,174.764719,Closed,NA,Taranaki,0
2016-06-01,Land,Cat2,Communications,NA,-41.410556,174.908806,Closed,NA,Hutt Valley,0
2016-06-01,Marine,Cat2,Communications,NA,-37.670764,175.55085,Closed,NA,Waikato East,0
2016-06-01,Air,Cat2,Communications,NA,-37.672204,176.196014,Closed,NA,Western Bay of Plenty,0
2016-06-01,Marine,Cat2,Communications,NA,-33.853657,151.237344,Closed,NA,Unknown,0
2016-06-01,Marine,Cat2,Communications,NA,1.886947,-157.328979,Closed,NA,Unknown,0
2016-06-01,Land,Cat2,Communications,NA,-35.289274,149.12362,Closed,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.054475,173.208944,Closed,NA,Nelson Bays,0
2016-06-01,Air,Cat2,Communications,NA,-39.037044,174.065913,Closed,NA,Taranaki,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Undetermined,Cat2,Communications,NA,-4.574331,-133.231326,Closed,NA,Unknown,0
2016-06-01,Marine,Cat2,Communications,NA,-37.182691,174.357757,Closed,NA,Counties/Manukau South,0
2016-06-01,Undetermined,Cat2,Communications,NA,-33.928582,151.327476,Closed,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-40.567955,173.054772,Closed,NA,Nelson Bays,0
2016-06-01,Marine,Cat2,Communications,NA,-37.609389,176.005998,Closed,NA,Western Bay of Plenty,0
2016-06-01,Marine,Cat2,Communications,NA,-41.089157,173.281042,Closed,NA,Nelson Bays,0
2016-06-01,Undetermined,Cat2,Communications,NA,-33.925164,151.317863,Closed,NA,Unknown,0
2016-06-01,Air,Cat2,Communications,NA,-43.44149,172.871026,Closed,NA,Canterbury Metro,0
2016-06-01,Marine,Cat2,Communications,NA,-17.349273,178.823835,Closed,NA,Unknown,0
2016-06-01,Land,Cat2,Communications,NA,-38.67406,176.472847,Closed,NA,Taupo,0
2016-06-01,Air,Cat2,Communications,NA,-36.655924,174.654956,Closed,NA,Rodney,0
2016-06-01,Marine,Cat2,Communications,NA,-37.660981,175.555657,Closed,NA,Waikato East,0
2016-06-01,Undetermined,Cat2,Communications,NA,-18.615374,-173.978962,Closed,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-19.258619,146.823159,Closed,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Air,Cat2,Communications,NA,-38.236006,175.893699,Closed,NA,Taupo,0
2016-06-01,Undetermined,Cat2,SAROP,NA,-36.616807,174.748545,Closed,NA,Rodney,0
2016-06-01,Undetermined,Cat2,Other,NA,0,0,In Progress,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-5.208711,136.056196,Closed,NA,Unknown,0
2016-06-01,Land,Cat2,Communications,NA,-43.523526,172.775633,Closed,NA,Canterbury Metro,0
2016-06-01,Marine,Cat2,SAROP,NA,-34.222507,173.190569,Closed,NA,Unknown,0
2016-06-01,Land,Cat2,Communications,NA,52.392531,-172.342179,Closed,NA,Unknown,0
2016-06-01,Air,Cat2,Communications,NA,-44.39152,171.270844,Closed,NA,Mid-South Canterbury,0
2016-06-01,Air,Cat2,Communications,NA,-43.306251,172.775382,Closed,NA,Canterbury Metro,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.032724,173.257009,Closed,NA,Nelson Bays,0
2016-06-01,Air,Cat2,Communications,NA,-39.484868,176.952149,Closed,NA,Hawkes Bay,0
2016-06-01,Land,Cat2,SAROP,NA,-43.60014,170.14007,Closed,NA,Mid-South Canterbury,0
2016-06-01,Land,Cat2,Communications,NA,-43.882913,169.994462,Closed,NA,Mid-South Canterbury,0
2016-06-01,Air,Cat2,Communications,NA,-34.276995,172.979082,Closed,NA,Far North,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Marine,Cat2,Communications,NA,-44.381215,171.278569,Closed,NA,Mid-South Canterbury,0
2016-06-01,Land,Cat2,Communications,NA,-36.837116,174.680756,Closed,NA,Waitakere,0
2016-06-01,Land,Cat2,SAROP,NA,-46.996743,167.837158,Closed,NA,Southland,0
2016-06-01,Undetermined,Cat2,Communications,NA,-35.318331,174.12118,Closed,NA,Far North,0
2016-06-01,Undetermined,Cat2,Communications,NA,-35.305093,174.116202,Closed,NA,Far North,0
2016-06-01,Air,Cat2,Communications,NA,-37.865392,175.333557,Closed,NA,Hamilton City,0
2016-06-01,Marine,Cat2,Communications,NA,-17.805058,-149.474415,Closed,NA,Unknown,0
2016-06-01,Marine,Cat2,Communications,NA,-46.571008,168.339933,Closed,NA,Southland,0
2016-06-01,Marine,Cat2,Communications,NA,-38.139116,174.823547,Closed,NA,Waikato West,0
2016-06-01,Marine,Cat2,Communications,NA,1.859558,-157.300887,Closed,NA,Unknown,0
2016-06-01,Land,Cat2,Communications,NA,-45.94298,170.379801,Closed,NA,Otago Coastal,0
2016-06-01,Marine,Cat2,Communications,NA,-36.889205,174.806851,Closed,NA,Auckland East,0
2016-06-01,Undetermined,Cat2,Communications,NA,-43.105901,169.574026,Closed,NA,Unknown,0
2016-06-01,Marine,Cat2,Communications,NA,-36.795468,174.679574,Closed,NA,North Shore,0
2016-06-01,Land,Cat2,SAROP,NA,-38.669014,175.592403,Closed,NA,Taupo,0
2016-06-01,Air,Cat2,Communications,NA,-45.941147,169.911853,Closed,NA,Otago Coastal,0
2016-06-01,Undetermined,Cat2,Communications,NA,-45.875394,170.530329,Closed,NA,Otago Coastal,0
2016-06-01,Land,Cat2,Communications,NA,-45.095237,170.987194,Closed,NA,Otago Coastal,0
2016-06-01,Undetermined,Cat2,Communications,NA,-34.307061,173.086199,Closed,NA,Far North,0
2016-06-01,Undetermined,Cat2,Communications,NA,-9.450387,159.461501,Closed,NA,Unknown,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.288794,174.787782,Closed,NA,Wellington,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Marine,Cat2,SAROP,NA,-21.269248,-174.999465,Closed,NA,Unknown,0
2016-06-01,Land,Cat2,Communications,NA,-36.500207,148.266753,Closed,NA,Unknown,0
2016-06-01,Air,Cat2,Communications,NA,-36.78658,174.645972,Closed,NA,Waitakere,0
2016-06-01,Air,Cat2,Communications,NA,-40.323167,175.621443,Closed,NA,Manawatu,0
2016-06-01,Undetermined,Cat2,Communications,NA,-41.185829,174.946501,Closed,NA,Hutt Valley,0
2016-06-01,Land,Cat2,Communications,NA,-30.372138,153.104627,Closed,NA,Unknown,0
2016-07-01,Land,Cat1,SAROP,P026020955,-39.1317394,175.6561792,Closed,Bay of Plenty,Taupo,0
2016-07-01,Land,Cat1,SAROP,P026005893,-41.83811,172.839331,Closed,Bay of Plenty,Nelson Bays,0
2016-07-01,Marine,Cat1,SAROP,P025954154,-36.599817,174.811252,Closed,Waitemata,Rodney,0
2016-07-01,Land,Cat1,SAROP,P026072218,-41.1254606,174.8246971,Closed,Wellington,Kapiti-Mana,0
2016-07-01,Marine,Cat1,SAROP,P025814395,-36.829803,174.721198,Closed,Auckland City,North Shore,0
2016-07-01,Land,Cat1,SAROP,P025944299,-37.770074,175.265061,Closed,Waikato,Hamilton City,0
2016-07-01,Marine,Cat1,SAROP,P025863153,-38.739957,176.159652,Closed,Auckland City,Taupo,0
2016-07-01,Marine,Cat1,SAROP,P025884933,-36.767639,174.765688,Closed,Waitemata,North Shore,0
2016-07-01,Land,Cat1,SAROP,P025738743,-37.36854,175.067963,Closed,Waikato,Waikato West,0
2016-07-01,Marine,Cat1,SAROP,P025943605,-37.6661007,176.2236202,Closed,Bay of Plenty,Western Bay of Plenty,0
2016-07-01,Land,Cat1,SAROP,p026076242,-43.5527323,172.672023,Closed,Canterbury,Canterbury Metro,0
2016-07-01,Land,Cat1,SAROP,P025863597,-37.7234857,176.1435543,Closed,Bay of Plenty,Western Bay of Plenty,0
2016-07-01,Land,Cat1,SAROP,p010101020,-44.5235984,168.8284524,Closed,Southern,Otago Lakes Central,0
2016-07-01,Land,Cat1,SAROP,P025821306,-36.8536335,174.6084417,Closed,Waitemata,Waitakere,0
2016-07-01,Marine,Cat1,SAROP,P025785945,-35.402744,173.486159,Closed,Northland,Far North,0
2016-07-01,Land,Cat1,SAROP,P025965856,-43.560243,172.5913399,Closed,Canterbury,Canterbury Metro,0
2016-07-01,Land,Cat1,SAROP,p026115914,-37.5410721,175.6904335,Closed,Waikato,Waikato East,0
2016-07-01,Land,Cat1,SAROP,P025978586,-44.9247694,168.8385608,Closed,Southern,Otago Lakes Central,0
2016-07-01,Land,Cat1,SAROP,P025965319,-45.9338808,169.4014883,Closed,Southern,Otago Coastal,0
2016-07-01,Land,Cat1,SAROP,P025916860,-40.9115649,176.2173036,Closed,Wellington,Wairarapa,0
2016-07-01,Marine,Cat1,SAROP,P026009893,-41.28668,174.830962,Closed,Wellington,Wellington,0
2016-07-01,Land,Cat1,SAROP,P025892283,-43.1714231,172.2841793,Closed,Canterbury,Canterbury Metro,0
2016-07-01,Land,Cat1,SAROP,P025986475,-36.9408927,174.8562535,Closed,Counties Manukau,Counties/Manukau West,0
2016-07-01,Land,Cat1,SAROP,P025777237,-36.9105789,174.7111738,Closed,Auckland City,Auckland West,0
2016-07-01,Land,Cat1,SAROP,P025889077,-36.9747827,174.8376873,Closed,Counties Manukau,Counties/Manukau West,0
2016-07-01,Land,Cat1,SAROP,P025941743,-44.0975034,170.8351599,Closed,Canterbury,Mid-South Canterbury,0
2016-07-01,Land,Cat1,SAROP,P026133298,-36.7049436,174.3469836,Closed,Auckland City,Rodney,0
2016-07-01,Land,Cat1,SAROP,P025888692,-39.7665288,175.1667428,Closed,Central,Whanganui,0
2016-07-01,Marine,Cat1,SAROP,P026056281,-36.599611,174.811467,Closed,Waitemata,Rodney,0
2016-07-01,Marine,Cat1,SAROP,P025871830,-36.954317,174.461386,Closed,Waitemata,Waitakere,0
2016-07-01,Marine,Cat1,SAROP,p026070903,-35.984067,174.459911,Closed,Northland,Whangarei,0
2016-07-01,Marine,Cat1,SAROP,P026107620,-41.227765,174.87354,Closed,Wellington,Hutt Valley,0
2016-07-01,Land,Cat1,SAROP,P025942691,-37.7229296,176.1295902,Closed,Bay of Plenty,Western Bay of Plenty,0
2016-07-01,Land,Cat1,SAROP,P025826506,-39.01554,175.984148,Closed,Bay of Plenty,Taupo,0
2016-07-01,Marine,Cat1,SAROP,P026120955,-36.813009,174.802471,Closed,Waitemata,North Shore,0
2016-07-01,Land,Cat1,SAROP,P026036714,-37.7101583,176.1412555,Closed,Bay of Plenty,Western Bay of Plenty,0
2016-07-01,Marine,Cat1,SAROP,P025872062,-41.340278,174.808989,Closed,Wellington,Wellington,0
2016-07-01,Marine,Cat1,SAROP,P025909575,-39.929009,175.048421,Closed,Central,Whanganui,0
2016-07-01,Marine,Cat1,SAROP,P026008864,-35.1969034,174.0373134,Closed,Northland,Far North,0
2016-07-01,Land,Cat1,SAROP,P025850355,-38.098574,176.289042,Closed,Bay of Plenty,Rotorua,0
2016-07-01,Land,Cat1,SAROP,P025980259,-39.6780669,175.7959357,Closed,Central,Whanganui,0
2016-07-01,Land,Cat2,SAROP,P025868112,-43.9529312,169.8699128,Closed,Canterbury,Mid-South Canterbury,0
2016-07-01,Land,Cat1,SAROP,P026024534,-39.299092,174.058507,Closed,Central,Taranaki,0
2016-07-01,Marine,Cat1,SAROP,P025789091,-36.821863,174.809649,Closed,Auckland City,North Shore,0
2016-07-01,Land,Cat1,SAROP,p026077944,-40.5136968,172.7721818,Closed,Tasman,Nelson Bays,0
2016-07-01,Marine,Cat1,SAROP,P025964389,-38.092526,176.273031,Closed,Bay of Plenty,Rotorua,0
2016-07-01,Marine,Cat1,SAROP,P025967492,-36.832276,174.730393,Closed,Auckland City,North Shore,0
2016-07-01,Marine,Cat1,SAROP,P025930955,-36.827051,174.812549,Closed,Waitemata,North Shore,0
2016-07-01,Marine,Cat1,SAROP,P025964716,-37.02631,174.684713,Closed,Waitemata,Counties/Manukau South,0
2016-07-01,Land,Cat1,SAROP,P025837796,-35.8504454,174.1104408,Closed,Northland,Whangarei,0
2016-07-01,Marine,Cat1,SAROP,P025862979,-43.830902,172.939908,Closed,Canterbury,Canterbury Metro,0
2016-07-01,Land,Cat1,SAROP,p025932670,-36.8761451,174.6364914,Closed,Waitemata,Waitakere,0
2016-07-01,Marine,Cat1,SAROP,P025980123,-43.537013,172.650574,Closed,Canterbury,Canterbury Metro,0
2016-07-01,Marine,Cat1,SAROP,P025908782,-37.635254,176.185781,Closed,Bay of Plenty,Western Bay of Plenty,0
2016-07-01,Land,Cat1,SAROP,P025988726,-36.8754081,174.7744842,Closed,Auckland City,Auckland East,0
2016-07-01,Land,Cat1,SAROP,p025967775,-36.9020584,174.772823,Closed,Auckland City,Auckland East,0
2016-07-01,Marine,Cat1,SAROP,P026046016,-38.088338,176.280927,Closed,Bay of Plenty,Rotorua,0
2016-07-01,Land,Cat1,SAROP,P025858154,-40.3124933,175.7855658,Closed,Central,Manawatu,0
2016-07-01,Land,Cat1,SAROP,P025814021,-36.6252312,174.7393982,Closed,Waitemata,Rodney,0
2016-07-01,Land,Cat1,SAROP,p025919862,-36.861175,174.7373403,Closed,Auckland City,Auckland West,0
2016-07-01,Marine,Cat1,SAROP,P025790274,-37.6895754,176.2659854,Closed,Bay of Plenty,Western Bay of Plenty,0
